step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
626,4448.3889,186,8.389,False,26.47,True,26.14,23.999,0.181,2.789312,1.139296,0.794742,0.003333,699.5136,291.8,0.08,0.223145,0.813921,24.0,-0.181,21.0,24.0,7.65,24.0,-0.141,21.0,24.0,5.8,24.0,-0.062,21.0,24.0,3.44,24.0,-0.141,21.0,24.0,5.8,24.0,-0.136,21.0,24.0,3.44
627,4448.5556,186,8.556,False,26.65,True,26.14,23.999,0.179,2.801352,1.151336,0.806782,0.003333,702.3149,289.1,0.08,0.224108,0.809871,24.0,-0.179,21.0,24.0,7.65,24.0,-0.137,21.0,24.0,5.8,24.0,-0.06,21.0,24.0,3.44,24.0,-0.138,21.0,24.0,5.8,24.0,-0.133,21.0,24.0,3.44
628,4448.7222,186,8.722,False,26.83,True,26.14,23.999,0.177,2.813464,1.163448,0.818893,0.436466,705.1284,286.6,0.08,0.225077,0.806339,24.0,-0.177,21.0,24.0,7.65,24.0,-0.134,21.0,24.0,5.8,24.0,-0.056,21.0,24.0,3.44,24.0,-0.136,21.0,24.0,5.8,24.0,-0.13,21.0,24.0,3.44
629,4448.8889,186,8.889,False,27.02,True,26.14,23.999,0.176,2.825505,1.175489,0.830935,0.003333,707.9539,284.1,0.08,0.22604,0.802726,24.0,-0.176,21.0,24.0,7.65,24.0,-0.131,21.0,24.0,5.8,24.0,-0.052,21.0,24.0,3.44,24.0,-0.133,21.0,24.0,5.8,24.0,-0.127,21.0,24.0,3.44
630,4449.0417,186,9.042,False,27.2,True,26.14,23.999,0.174,2.837403,1.187387,0.842832,0.003333,710.7913,281.9,0.08,0.226992,0.799864,24.0,-0.174,21.0,24.0,7.65,24.0,-0.128,21.0,24.0,5.8,24.0,-0.049,21.0,24.0,3.44,24.0,-0.131,21.0,24.0,5.8,24.0,-0.124,21.0,24.0,3.44
631,4449.2083,186,9.208,False,27.38,True,26.14,23.999,0.173,2.848957,1.198941,0.854387,0.003333,713.6402,279.5,0.08,0.227917,0.796283,24.0,-0.173,21.0,24.0,7.65,24.0,-0.125,21.0,24.0,5.8,24.0,-0.046,21.0,24.0,3.44,24.0,-0.128,21.0,24.0,5.8,24.0,-0.121,21.0,24.0,3.44
632,4449.375,186,9.375,False,27.57,True,26.14,23.999,0.172,2.861256,1.21124,0.866686,0.003333,716.5015,277.2,0.08,0.228901,0.79314,24.0,-0.172,21.0,24.0,7.65,24.0,-0.123,21.0,24.0,5.8,24.0,-0.038,21.0,24.0,3.44,24.0,-0.126,21.0,24.0,5.8,24.0,-0.119,21.0,24.0,3.44
633,4449.5417,186,9.542,False,27.75,True,26.14,23.999,0.171,2.872185,1.222169,0.877614,0.003333,719.3737,275.0,0.08,0.229775,0.789851,24.0,-0.171,21.0,24.0,7.65,24.0,-0.12,21.0,24.0,5.8,24.0,-0.037,21.0,24.0,3.44,24.0,-0.124,21.0,24.0,5.8,24.0,-0.117,21.0,24.0,3.44
634,4449.7083,186,9.708,False,27.93,True,26.14,23.999,0.17,2.884517,1.234501,0.889947,0.003333,722.2582,272.8,0.08,0.230761,0.786896,24.0,-0.17,21.0,24.0,7.65,24.0,-0.117,21.0,24.0,5.8,24.0,-0.034,21.0,24.0,3.44,24.0,-0.121,21.0,24.0,5.8,24.0,-0.114,21.0,24.0,3.44
635,4449.875,186,9.875,False,28.12,True,26.14,23.999,0.169,2.897094,1.247078,0.902524,0.436474,725.1553,270.8,0.08,0.231767,0.784533,24.0,-0.169,21.0,24.0,7.65,24.0,-0.113,21.0,24.0,5.8,24.0,-0.032,21.0,24.0,3.44,24.0,-0.118,21.0,24.0,5.8,24.0,-0.11,21.0,24.0,3.44
636,4450.0417,186,10.042,False,28.3,True,26.14,23.999,0.168,2.909585,1.259569,0.915015,0.003333,728.0649,268.9,0.08,0.232767,0.782387,24.0,-0.168,21.0,24.0,7.65,24.0,-0.109,21.0,24.0,5.8,24.0,-0.03,21.0,24.0,3.44,24.0,-0.114,21.0,24.0,5.8,24.0,-0.107,21.0,24.0,3.44
637,4450.2,186,10.2,False,28.4,True,26.14,24.0,0.167,2.9191,1.269084,0.92453,0.003333,730.984,267.1,0.08,0.233528,0.779692,24.0,-0.167,21.0,24.0,7.65,24.0,-0.105,21.0,24.0,5.8,24.0,-0.03,21.0,24.0,3.44,24.0,-0.111,21.0,24.0,5.8,24.0,-0.104,21.0,24.0,3.44
638,4450.3667,186,10.367,False,28.5,True,26.14,24.0,0.165,2.928928,1.278912,0.934358,0.003333,733.9129,265.4,0.08,0.234314,0.777337,24.0,-0.165,21.0,24.0,7.65,24.0,-0.102,21.0,24.0,5.8,24.0,-0.03,21.0,24.0,3.44,24.0,-0.108,21.0,24.0,5.8,24.0,-0.1,21.0,24.0,3.44
639,4450.5333,186,10.533,False,28.6,True,26.14,24.0,0.163,2.938472,1.288456,0.943902,0.003333,736.8514,263.8,0.08,0.235078,0.775169,24.0,-0.163,21.0,24.0,7.65,24.0,-0.098,21.0,24.0,5.8,24.0,-0.031,21.0,24.0,3.44,24.0,-0.105,21.0,24.0,5.8,24.0,-0.097,21.0,24.0,3.44
640,4450.7083,186,10.708,False,28.7,True,26.14,23.999,0.162,2.946176,1.29616,0.951606,0.436483,739.7976,262.3,0.08,0.235694,0.772782,24.0,-0.162,21.0,24.0,7.65,24.0,-0.095,21.0,24.0,5.8,24.0,-0.035,21.0,24.0,3.44,24.0,-0.103,21.0,24.0,5.8,24.0,-0.094,21.0,24.0,3.44
641,4450.875,186,10.875,False,28.8,True,26.14,23.999,0.16,2.95332,1.303304,0.95875,0.003333,742.7509,261.0,0.08,0.236266,0.770817,24.0,-0.16,21.0,24.0,7.65,24.0,-0.093,21.0,24.0,5.8,24.0,-0.04,21.0,24.0,3.44,24.0,-0.1,21.0,24.0,5.8,24.0,-0.092,21.0,24.0,3.44
642,4451.0556,186,11.056,False,28.9,True,26.14,23.999,0.159,2.960198,1.310181,0.965627,0.003333,745.7111,259.8,0.08,0.236816,0.769059,24.0,-0.159,21.0,24.0,7.65,24.0,-0.091,21.0,24.0,5.8,24.0,-0.045,21.0,24.0,3.44,24.0,-0.098,21.0,24.0,5.8,24.0,-0.09,21.0,24.0,3.44
643,4451.2222,186,11.222,False,28.98,True,13.76,23.999,0.161,2.816598,1.25825,0.913696,0.003333,748.5277,258.8,0.08,0.225328,0.728936,24.0,-0.161,21.0,24.0,4.03,24.0,-0.092,21.0,24.0,3.05,24.0,-0.054,21.0,24.0,1.81,24.0,-0.1,21.0,24.0,3.05,24.0,-0.091,21.0,24.0,1.81
644,4451.3889,186,11.389,False,29.07,True,13.76,24.0,0.161,2.815483,1.257134,0.91258,0.003333,751.3432,258.0,0.08,0.225239,0.726395,24.0,-0.161,21.0,24.0,4.03,24.0,-0.092,21.0,24.0,3.05,24.0,-0.062,21.0,24.0,1.81,24.0,-0.101,21.0,24.0,3.05,24.0,-0.092,21.0,24.0,1.81
645,4451.5556,186,11.556,False,29.15,True,13.76,23.999,0.162,2.815446,1.257098,0.912544,0.003333,754.1586,257.4,0.08,0.225236,0.724696,24.0,-0.162,21.0,24.0,4.03,24.0,-0.092,21.0,24.0,3.05,24.0,-0.067,21.0,24.0,1.81,24.0,-0.101,21.0,24.0,3.05,24.0,-0.092,21.0,24.0,1.81
646,4451.7222,186,11.722,False,29.23,True,13.76,23.999,0.162,2.816015,1.257667,0.913112,0.436505,756.9746,257.1,0.08,0.225281,0.723997,24.0,-0.162,21.0,24.0,4.03,24.0,-0.093,21.0,24.0,3.05,24.0,-0.069,21.0,24.0,1.81,24.0,-0.101,21.0,24.0,3.05,24.0,-0.092,21.0,24.0,1.81
647,4451.8889,186,11.889,False,29.32,True,13.76,23.999,0.163,2.816639,1.258291,0.913736,0.003333,759.7913,256.9,0.08,0.225331,0.723595,24.0,-0.163,21.0,24.0,4.03,24.0,-0.093,21.0,24.0,3.05,24.0,-0.071,21.0,24.0,1.81,24.0,-0.102,21.0,24.0,3.05,24.0,-0.093,21.0,24.0,1.81
648,4452.0556,186,12.056,False,29.4,True,13.76,23.999,0.164,2.817243,1.258894,0.91434,0.003333,762.6085,257.0,0.08,0.225379,0.724031,24.0,-0.164,21.0,24.0,4.03,24.0,-0.093,21.0,24.0,3.05,24.0,-0.073,21.0,24.0,1.81,24.0,-0.103,21.0,24.0,3.05,24.0,-0.094,21.0,24.0,1.81
649,4452.2222,186,12.222,False,29.68,True,26.14,23.999,0.161,2.974919,1.324903,0.980349,0.003333,765.5834,257.4,0.08,0.237994,0.765744,24.0,-0.161,21.0,24.0,7.65,24.0,-0.09,21.0,24.0,5.8,24.0,-0.07,21.0,24.0,3.44,24.0,-0.099,21.0,24.0,5.8,24.0,-0.09,21.0,24.0,3.44
650,4452.4167,186,12.417,False,29.97,True,26.14,23.999,0.16,2.990646,1.34063,0.996076,0.003333,768.5741,258.3,0.08,0.239252,0.772484,24.0,-0.16,21.0,24.0,7.65,24.0,-0.088,21.0,24.0,5.8,24.0,-0.069,21.0,24.0,3.44,24.0,-0.097,21.0,24.0,5.8,24.0,-0.089,21.0,24.0,3.44
651,4452.5833,186,12.583,False,30.25,True,26.14,23.999,0.159,3.005832,1.355816,1.011262,0.436492,771.5799,259.3,0.08,0.240467,0.779412,24.0,-0.159,21.0,24.0,7.65,24.0,-0.085,21.0,24.0,5.8,24.0,-0.067,21.0,24.0,3.44,24.0,-0.095,21.0,24.0,5.8,24.0,-0.087,21.0,24.0,3.44
