step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
1821,4647.5833,194,15.583,False,32.8,True,26.14,24.999,0.297,2.957949,1.307933,0.963379,0.003333,2342.026,358.8,0.08,0.236636,1.061312,25.0,0.099,21.5,25.0,7.65,25.0,0.186,21.5,25.0,5.8,25.0,0.208,21.5,25.0,3.44,25.0,0.176,21.5,25.0,5.8,25.0,0.297,21.5,25.0,3.44
1822,4647.75,194,15.75,False,32.8,True,26.14,24.999,0.309,2.963065,1.313049,0.968495,0.003333,2344.989,369.4,0.08,0.237045,1.094556,25.0,0.101,21.5,25.0,7.65,25.0,0.186,21.5,25.0,5.8,25.0,0.208,21.5,25.0,3.44,25.0,0.176,21.5,25.0,5.8,25.0,0.309,21.5,25.0,3.44
1823,4647.9167,194,15.917,False,32.8,True,26.14,24.999,0.32,2.967479,1.317463,0.972909,0.003333,2347.9565,380.4,0.08,0.237398,1.128829,25.0,0.103,21.5,25.0,7.65,25.0,0.186,21.5,25.0,5.8,25.0,0.208,21.5,25.0,3.44,25.0,0.177,21.5,25.0,5.8,25.0,0.32,21.5,25.0,3.44
1824,4648.0556,194,16.056,False,32.8,True,26.14,24.999,0.327,2.970546,1.32053,0.975976,0.003333,2350.9271,389.8,0.34,1.009986,1.157919,25.0,0.105,21.5,25.0,7.65,25.0,0.186,21.5,25.0,5.8,25.0,0.207,21.5,25.0,3.44,25.0,0.177,21.5,25.0,5.8,25.0,0.327,21.5,25.0,3.44
1825,4648.2222,194,16.222,False,32.8,True,8.25,25.48,0.391,1.886881,0.970206,0.625652,0.436453,2352.8139,401.4,0.34,0.64154,0.757394,25.48,0.162,21.5,25.5,2.42,25.48,0.244,21.5,25.5,1.83,25.47,0.263,21.5,25.5,1.09,25.48,0.235,21.5,25.5,1.83,25.47,0.391,21.5,25.5,1.09
1826,4648.3889,194,16.389,False,32.8,True,8.25,25.498,0.418,1.942969,1.026293,0.681739,0.003333,2354.7569,413.2,0.34,0.660609,0.802835,25.5,0.174,21.5,25.5,2.42,25.5,0.257,21.5,25.5,1.83,25.5,0.277,21.5,25.5,1.09,25.5,0.248,21.5,25.5,1.83,25.5,0.418,21.5,25.5,1.09
1827,4648.5556,194,16.556,False,32.8,True,8.25,25.5,0.428,1.950705,1.034029,0.689475,0.003333,2356.7076,425.2,0.34,0.66324,0.82944,25.5,0.177,21.5,25.5,2.42,25.5,0.259,21.5,25.5,1.83,25.5,0.279,21.5,25.5,1.09,25.5,0.25,21.5,25.5,1.83,25.5,0.428,21.5,25.5,1.09
1828,4648.7222,194,16.722,False,32.8,True,8.25,25.5,0.419,1.949278,1.032603,0.688049,0.003333,2358.6569,437.2,0.34,0.662755,0.852225,25.5,0.179,21.5,25.5,2.42,25.5,0.26,21.5,25.5,1.83,25.5,0.279,21.5,25.5,1.09,25.5,0.251,21.5,25.5,1.83,25.5,0.419,21.5,25.5,1.09
1829,4648.875,194,16.875,False,32.8,True,8.25,25.5,0.409,1.947121,1.030445,0.685891,0.003333,2360.604,448.1,0.34,0.662021,0.872505,25.5,0.182,21.5,25.5,2.42,25.5,0.262,21.5,25.5,1.83,25.5,0.28,21.5,25.5,1.09,25.5,0.253,21.5,25.5,1.83,25.5,0.409,21.5,25.5,1.09
1830,4649.0417,194,17.042,False,32.8,True,8.25,25.5,0.396,1.944364,1.027689,0.683135,0.003333,2362.5484,459.9,0.34,0.661084,0.894213,25.5,0.184,21.5,25.5,2.42,25.5,0.262,21.5,25.5,1.83,25.5,0.28,21.5,25.5,1.09,25.5,0.255,21.5,25.5,1.83,25.5,0.396,21.5,25.5,1.09
1831,4649.2,194,17.2,False,32.52,True,2.75,25.5,0.253,1.605834,0.964161,0.619607,0.003333,2364.1542,470.9,0.34,0.545984,0.756187,25.5,0.177,21.5,25.5,0.81,25.5,0.253,21.5,25.5,0.61,25.5,0.272,21.5,25.5,0.36,25.5,0.248,21.5,25.5,0.61,25.5,0.367,21.5,25.5,0.36
1832,4649.3667,194,17.367,False,32.23,True,2.75,25.5,0.249,1.580578,0.938905,0.594351,0.436445,2365.7348,482.2,0.34,0.537397,0.762155,25.5,0.175,21.5,25.5,0.81,25.5,0.249,21.5,25.5,0.61,25.5,0.267,21.5,25.5,0.36,25.5,0.245,21.5,25.5,0.61,25.5,0.34,21.5,25.5,0.36
1833,4649.5333,194,17.533,False,31.95,True,2.75,25.5,0.244,1.55684,0.915167,0.570613,0.003333,2367.2916,493.0,0.34,0.529326,0.767522,25.5,0.174,21.5,25.5,0.81,25.5,0.244,21.5,25.5,0.61,25.5,0.263,21.5,25.5,0.36,25.5,0.241,21.5,25.5,0.61,25.5,0.311,21.5,25.5,0.36
1834,4649.7,194,17.7,False,31.67,True,2.75,25.5,0.24,1.538471,0.896798,0.552244,0.003333,2368.8301,503.2,0.34,0.52308,0.774159,25.5,0.172,21.5,25.5,0.81,25.5,0.24,21.5,25.5,0.61,25.5,0.259,21.5,25.5,0.36,25.5,0.238,21.5,25.5,0.61,25.5,0.3,21.5,25.5,0.36
1835,4649.8667,194,17.867,False,31.38,True,2.75,25.5,0.235,1.521931,0.880258,0.535704,0.003333,2370.352,512.8,0.34,0.517456,0.780446,25.5,0.171,21.5,25.5,0.81,25.5,0.235,21.5,25.5,0.61,25.5,0.255,21.5,25.5,0.36,25.5,0.235,21.5,25.5,0.61,25.5,0.291,21.5,25.5,0.36
1836,4650.0333,194,18.033,False,31.1,True,2.75,25.5,0.232,1.506101,0.864428,0.519874,0.003333,2371.8581,521.7,0.34,0.512074,0.785733,25.5,0.17,21.5,25.5,0.81,25.5,0.231,21.5,25.5,0.61,25.5,0.251,21.5,25.5,0.36,25.5,0.232,21.5,25.5,0.61,25.5,0.283,21.5,25.5,0.36
1837,4650.2083,194,18.208,False,31.02,True,2.75,25.5,0.229,1.498054,0.856381,0.511827,0.003333,2373.3562,530.2,0.34,0.509338,0.794268,25.5,0.169,21.5,25.5,0.81,25.5,0.228,21.5,25.5,0.61,25.5,0.248,21.5,25.5,0.36,25.5,0.229,21.5,25.5,0.61,25.5,0.275,21.5,25.5,0.36
1838,4650.375,194,18.375,False,30.93,True,2.75,25.5,0.227,1.490242,0.848569,0.504015,0.003333,2374.8464,537.3,0.34,0.506682,0.800707,25.5,0.168,21.5,25.5,0.81,25.5,0.225,21.5,25.5,0.61,25.5,0.245,21.5,25.5,0.36,25.5,0.227,21.5,25.5,0.61,25.5,0.269,21.5,25.5,0.36
1839,4650.5417,194,18.542,False,30.85,True,2.75,25.011,0.145,1.670479,1.028806,0.684252,0.003333,2376.5169,543.5,0.34,0.567963,0.907905,25.01,0.087,21.5,25.0,0.81,25.01,0.142,21.5,25.0,0.61,25.02,0.165,21.5,25.0,0.36,25.01,0.145,21.5,25.0,0.61,25.02,0.185,21.5,25.0,0.36
1840,4650.7083,194,18.708,False,30.77,True,2.75,25.0,0.126,1.601942,0.960269,0.615715,0.436436,2378.1189,548.7,0.34,0.54466,0.878986,25.0,0.071,21.5,25.0,0.81,25.0,0.123,21.5,25.0,0.61,25.0,0.144,21.5,25.0,0.36,25.0,0.126,21.5,25.0,0.61,25.0,0.162,21.5,25.0,0.36
1841,4650.8889,194,18.889,False,30.68,True,2.75,25.0,0.118,1.583147,0.941474,0.59692,0.003333,2379.702,553.1,0.34,0.53827,0.875639,25.0,0.065,21.5,25.0,0.81,25.0,0.114,21.5,25.0,0.61,25.0,0.135,21.5,25.0,0.36,25.0,0.118,21.5,25.0,0.61,25.0,0.151,21.5,25.0,0.36
1842,4651.0556,194,19.056,False,30.6,True,2.75,25.0,0.111,1.569597,0.927924,0.58337,0.003333,2381.2716,556.1,0.34,0.533663,0.872853,25.0,0.06,21.5,25.0,0.81,25.0,0.107,21.5,25.0,0.61,25.0,0.128,21.5,25.0,0.36,25.0,0.111,21.5,25.0,0.61,25.0,0.144,21.5,25.0,0.36
1843,4651.2222,194,19.222,False,30.32,True,1.38,25.0,0.0,1.449606,0.899601,0.555047,0.003333,2382.7212,558.1,0.34,0.492866,0.809025,25.0,0.053,21.5,25.0,0.4,25.0,0.098,21.5,25.0,0.31,25.0,0.12,21.5,25.0,0.18,25.0,0.103,21.5,25.0,0.31,25.0,0.133,21.5,25.0,0.18
1844,4651.3889,194,19.389,False,30.03,True,1.38,25.0,0.0,1.430875,0.88087,0.536316,0.003333,2384.1521,558.9,0.34,0.486498,0.799716,25.0,0.05,21.5,25.0,0.4,25.0,0.093,21.5,25.0,0.31,25.0,0.114,21.5,25.0,0.18,25.0,0.097,21.5,25.0,0.31,25.0,0.125,21.5,25.0,0.18
1845,4651.5556,194,19.556,False,29.75,True,1.38,25.0,0.0,1.411247,0.861241,0.516687,0.003333,2385.5633,558.8,0.34,0.479824,0.788605,25.0,0.048,21.5,25.0,0.4,25.0,0.087,21.5,25.0,0.31,25.0,0.108,21.5,25.0,0.18,25.0,0.089,21.5,25.0,0.31,25.0,0.112,21.5,25.0,0.18
1846,4651.7222,194,19.722,False,29.47,True,1.38,25.0,0.0,1.39637,0.846365,0.501811,0.003333,2386.9597,557.6,0.34,0.474766,0.778616,25.0,0.046,21.5,25.0,0.4,25.0,0.084,21.5,25.0,0.31,25.0,0.105,21.5,25.0,0.18,25.0,0.086,21.5,25.0,0.31,25.0,0.107,21.5,25.0,0.18
1847,4651.8889,194,19.889,False,29.18,True,1.38,25.0,0.0,1.383203,0.833198,0.488644,0.003333,2388.3429,555.5,0.34,0.470289,0.768369,25.0,0.046,21.5,25.0,0.4,25.0,0.082,21.5,25.0,0.31,25.0,0.103,21.5,25.0,0.18,25.0,0.084,21.5,25.0,0.31,25.0,0.104,21.5,25.0,0.18
1848,4652.0556,194,20.056,False,28.9,True,1.38,25.0,0.0,1.371083,0.821077,0.476523,0.436431,2389.714,552.4,0.34,0.466168,0.757386,25.0,0.045,21.5,25.0,0.4,25.0,0.08,21.5,25.0,0.31,25.0,0.101,21.5,25.0,0.18,25.0,0.082,21.5,25.0,0.31,25.0,0.102,21.5,25.0,0.18
1849,4652.2222,194,20.222,False,28.8,True,1.38,25.472,0.0,1.179528,0.629523,0.284969,0.003333,2390.8935,548.5,0.34,0.40104,0.646971,25.45,0.119,21.5,25.5,0.4,25.48,0.159,21.5,25.5,0.31,25.47,0.176,21.5,25.5,0.18,25.48,0.16,21.5,25.5,0.31,25.47,0.176,21.5,25.5,0.18
1850,4652.4167,194,20.417,False,28.7,True,1.38,25.496,0.0,1.244284,0.694278,0.349724,0.003333,2392.1378,543.0,0.34,0.423056,0.675646,25.49,0.14,21.5,25.5,0.4,25.5,0.175,21.5,25.5,0.31,25.49,0.193,21.5,25.5,0.18,25.5,0.177,21.5,25.5,0.31,25.49,0.193,21.5,25.5,0.18
1851,4652.5833,194,20.583,False,28.6,True,1.38,25.499,0.0,1.252504,0.702498,0.357944,0.003333,2393.3903,537.6,0.34,0.425851,0.673346,25.5,0.147,21.5,25.5,0.4,25.5,0.182,21.5,25.5,0.31,25.5,0.2,21.5,25.5,0.18,25.5,0.184,21.5,25.5,0.31,25.5,0.2,21.5,25.5,0.18
1852,4652.75,194,20.75,False,28.5,True,1.38,25.5,0.0,1.254614,0.704608,0.360054,0.003333,2394.6449,531.6,0.34,0.426569,0.666953,25.5,0.153,21.5,25.5,0.4,25.5,0.187,21.5,25.5,0.31,25.5,0.205,21.5,25.5,0.18,25.5,0.189,21.5,25.5,0.31,25.5,0.205,21.5,25.5,0.18
1853,4652.9167,194,20.917,False,28.4,True,1.38,25.5,0.0,1.255796,0.705791,0.361237,0.003333,2395.9007,525.2,0.34,0.426971,0.659544,25.5,0.159,21.5,25.5,0.4,25.5,0.192,21.5,25.5,0.31,25.5,0.209,21.5,25.5,0.18,25.5,0.194,21.5,25.5,0.31,25.5,0.209,21.5,25.5,0.18
1854,4653.0833,194,21.083,False,28.3,True,1.38,25.5,0.0,1.256328,0.706322,0.361768,0.003333,2397.157,518.3,0.08,0.100506,0.651155,25.5,0.163,21.5,25.5,0.4,25.5,0.196,21.5,25.5,0.31,25.5,0.213,21.5,25.5,0.18,25.5,0.198,21.5,25.5,0.31,25.5,0.213,21.5,25.5,0.18
1855,4653.2222,194,21.222,False,28.12,True,1.38,25.426,0.0,1.110336,0.651999,0.378383,0.003333,2398.2674,512.3,0.08,0.088827,0.568825,25.56,0.182,21.0,25.0,0.4,25.01,0.11,21.0,25.0,0.31,25.76,0.263,21.0,25.0,0.18,25.02,0.113,21.0,25.0,0.31,25.77,0.265,21.0,25.0,0.18
1856,4653.4167,194,21.417,False,27.93,True,1.38,25.064,0.0,1.233414,0.775077,0.430522,0.003333,2399.5008,503.8,0.08,0.098673,0.621394,25.06,0.08,21.0,25.0,0.4,25.0,0.088,21.0,25.0,0.31,25.13,0.138,21.0,25.0,0.18,25.0,0.091,21.0,25.0,0.31,25.13,0.138,21.0,25.0,0.18
1857,4653.5833,194,21.583,False,27.75,True,1.38,25.009,0.0,1.203481,0.745143,0.400589,0.436412,2400.7043,496.3,0.08,0.096278,0.597288,25.01,0.061,21.0,25.0,0.4,25.0,0.078,21.0,25.0,0.31,25.02,0.106,21.0,25.0,0.18,25.0,0.08,21.0,25.0,0.31,25.02,0.106,21.0,25.0,0.18
1858,4653.7083,194,21.708,False,27.57,True,1.38,25.663,0.0,0.458338,0.0,0.0,0.003333,2401.1626,490.7,0.08,0.036667,0.224906,25.45,0.129,21.0,25.0,0.4,25.63,0.169,21.0,25.0,0.31,25.79,0.217,21.0,25.0,0.18,25.64,0.174,21.0,25.0,0.31,25.81,0.22,21.0,25.0,0.18
1859,4653.8889,194,21.889,False,27.38,True,1.38,25.02,0.0,1.251899,0.793561,0.449007,0.003333,2402.4145,482.5,0.08,0.100152,0.604041,25.01,0.07,21.0,25.0,0.4,25.01,0.091,21.0,25.0,0.31,25.03,0.122,21.0,25.0,0.18,25.01,0.095,21.0,25.0,0.31,25.03,0.123,21.0,25.0,0.18
1860,4654.0833,194,22.083,False,27.2,True,1.38,25.003,0.0,1.184283,0.725945,0.381391,0.003333,2403.5988,473.9,0.08,0.094743,0.561232,25.0,0.056,21.0,25.0,0.4,25.0,0.069,21.0,25.0,0.31,25.01,0.094,21.0,25.0,0.18,25.0,0.073,21.0,25.0,0.31,25.01,0.094,21.0,25.0,0.18
1861,4654.25,194,22.25,False,27.2,True,1.38,25.0,0.0,1.123041,0.710537,0.365983,0.003333,2404.7218,466.7,0.08,0.089843,0.524123,25.0,0.049,21.0,25.0,0.4,25.0,0.061,21.0,25.0,0.31,25.0,0.083,21.0,25.0,0.18,25.0,0.064,21.0,25.0,0.31,25.0,0.084,21.0,25.0,0.18
1862,4654.375,194,22.375,False,27.2,True,1.38,25.619,0.0,0.412504,0.0,0.0,0.003333,2405.1343,461.5,0.08,0.033,0.190371,25.42,0.114,21.0,25.0,0.4,25.59,0.148,21.0,25.0,0.31,25.73,0.193,21.0,25.0,0.18,25.6,0.154,21.0,25.0,0.31,25.76,0.197,21.0,25.0,0.18
1863,4654.5556,194,22.556,False,27.2,True,1.38,25.018,0.0,1.182484,0.76998,0.425426,0.003333,2406.3168,454.2,0.08,0.094599,0.537084,25.01,0.061,21.0,25.0,0.4,25.01,0.077,21.0,25.0,0.31,25.03,0.106,21.0,25.0,0.18,25.01,0.082,21.0,25.0,0.31,25.03,0.107,21.0,25.0,0.18
1864,4654.6667,194,22.667,False,27.2,True,1.38,25.0,0.0,1.122385,0.709881,0.365327,0.003333,2407.4392,449.8,0.08,0.089791,0.504849,25.0,0.049,21.0,25.0,0.4,25.0,0.059,21.0,25.0,0.31,25.0,0.081,21.0,25.0,0.18,25.0,0.063,21.0,25.0,0.31,25.0,0.082,21.0,25.0,0.18
1865,4654.8333,194,22.833,False,27.2,True,1.38,24.999,0.0,1.112221,0.699717,0.355163,0.003333,2408.5514,443.6,0.08,0.088978,0.493381,25.0,0.045,21.0,25.0,0.4,25.0,0.054,21.0,25.0,0.31,25.0,0.075,21.0,25.0,0.18,25.0,0.057,21.0,25.0,0.31,25.0,0.075,21.0,25.0,0.18
1866,4655.0417,194,23.042,False,27.2,True,1.38,25.599,0.0,0.412504,0.0,0.0,0.436418,2408.9639,436.3,0.08,0.033,0.179976,25.4,0.109,21.0,25.0,0.4,25.57,0.139,21.0,25.0,0.31,25.71,0.182,21.0,25.0,0.18,25.58,0.145,21.0,25.0,0.31,25.74,0.186,21.0,25.0,0.18
1867,4655.1667,194,23.167,False,27.2,False,0.0,26.096,0.0,0.320836,0.0,0.0,0.003333,2409.2848,432.2,0.08,0.025667,0.138666,25.79,0.189,15.6,28.0,0.0,26.04,0.238,15.6,28.0,0.0,26.27,0.3,15.6,28.0,0.0,26.07,0.246,15.6,28.0,0.0,26.31,0.308,15.6,28.0,0.0
1868,4655.3333,194,23.333,False,27.2,False,0.0,26.212,0.0,0.320836,0.0,0.0,0.003333,2409.6056,427.0,0.08,0.025667,0.136997,25.88,0.217,15.6,28.0,0.0,26.15,0.27,15.6,28.0,0.0,26.4,0.338,15.6,28.0,0.0,26.18,0.279,15.6,28.0,0.0,26.44,0.348,15.6,28.0,0.0
1869,4655.5,194,23.5,False,27.2,False,0.0,26.272,0.0,0.320836,0.0,0.0,0.003333,2409.9264,422.2,0.08,0.025667,0.135457,25.93,0.238,15.6,28.0,0.0,26.21,0.292,15.6,28.0,0.0,26.46,0.364,15.6,28.0,0.0,26.24,0.302,15.6,28.0,0.0,26.51,0.376,15.6,28.0,0.0
1870,4655.6667,194,23.667,False,27.2,False,0.0,26.311,0.0,0.320836,0.0,0.0,0.003333,2410.2473,417.7,0.08,0.025667,0.134013,25.96,0.254,15.6,28.0,0.0,26.25,0.31,15.6,28.0,0.0,26.5,0.386,15.6,28.0,0.0,26.28,0.321,15.6,28.0,0.0,26.56,0.398,15.6,28.0,0.0
1871,4655.8333,194,23.833,False,27.2,False,0.0,26.34,0.0,0.320836,0.0,0.0,0.003333,2410.5681,413.6,0.08,0.025667,0.132698,25.98,0.268,15.6,28.0,0.0,26.27,0.325,15.6,28.0,0.0,26.54,0.404,15.6,28.0,0.0,26.31,0.336,15.6,28.0,0.0,26.59,0.417,15.6,28.0,0.0
1872,4656.0,194,24.0,False,27.2,False,0.0,26.363,0.0,0.320836,0.0,0.0,0.003333,2410.8889,409.8,0.08,0.025667,0.131479,26.0,0.28,15.6,28.0,0.0,26.3,0.338,15.6,28.0,0.0,26.56,0.42,15.6,28.0,0.0,26.33,0.35,15.6,28.0,0.0,26.62,0.434,15.6,28.0,0.0
1873,4656.1667,195,0.167,True,27.12,False,0.0,26.378,0.0,0.320836,0.0,0.0,0.003333,2411.2098,378.0,0.08,0.025667,0.121276,26.01,0.29,15.6,28.0,0.0,26.31,0.349,15.6,28.0,0.0,26.58,0.433,15.6,28.0,0.0,26.35,0.361,15.6,28.0,0.0,26.64,0.447,15.6,28.0,0.0
1874,4656.3333,195,0.333,True,27.03,False,0.0,26.389,0.0,0.320836,0.0,0.0,0.003333,2411.5306,378.5,0.08,0.025667,0.121437,26.02,0.298,15.6,28.0,0.0,26.32,0.358,15.6,28.0,0.0,26.59,0.444,15.6,28.0,0.0,26.36,0.37,15.6,28.0,0.0,26.66,0.459,15.6,28.0,0.0
